code,year,region
210603,1980,振兴区
210604,1980,振安区
210621,1985,凤城满族自治县
210621,1980,凤城县
210622,1985,岫岩满族自治县
210622,1980,岫岩县
210623,1980,东沟县
210624,1989,宽甸满族自治县
210624,1980,宽甸县
210681,1995,东港市
210682,1995,凤城市
210700,1980,锦州市
210702,1980,古塔区
210703,1980,凌河区
210704,1982,南票区
210705,1982,葫芦岛区
210706,1982,太和区
210711,1980,郊区
210711,1983,太和区
210719,1985,锦西市
210721,1980,锦西县
210722,1980,兴城县
210723,1980,绥中县
210724,1980,锦县
210725,1989,北镇满族自治县
210725,1980,北镇县
210726,1980,黑山县
210727,1980,义县
210781,1995,凌海市
210782,1995,北宁市
210782,2006,北镇市
210800,1980,营口市
210802,1980,站前区
210803,1980,西市区
210804,1984,鲅鱼圈区
210811,1980,郊区
210811,1984,老边区
210821,1980,营口县
210822,1980,盘山县
210823,1980,大洼县
210824,1980,盖县
210881,1995,盖州市
210882,1995,大石桥市
210900,1980,阜新市
210902,1980,海州区
210903,1980,新邱区
210904,1980,太平区
210905,1983,清河门区
210911,1980,郊区
210911,1984,细河区
210921,1980,阜新蒙古族自治县
210922,1980,彰武县
211000,1980,辽阳市
211002,1980,白塔区
211003,1980,文圣区
211004,1980,宏伟区
211005,1984,弓长岭区
211011,1980,郊区
211011,1984,太子河区
211021,1980,辽阳县
211022,1980,灯塔县
211081,1996,灯塔市
211100,1984,盘锦市
211102,1984,盘山区
211102,1986,双台子区
211103,1984,兴隆台区
211104,2016,大洼区
211111,1984,郊区
211121,1984,大洼县
211122,1986,盘山县
211200,1984,铁岭市
211202,1984,银州区
211203,1984,铁法区
211204,1984,清河区
211221,1984,铁岭县
211222,1984,开原县
211223,1984,西丰县
211224,1984,昌图县
211225,1984,康平县
211226,1984,法库县
211281,2002,调兵山市
211281,1995,铁法市
211282,1995,开原市
211300,1984,朝阳市
211302,1984,双塔区
211303,1984,龙城区
211319,1985,北票市
211321,1984,朝阳县
211322,1984,建平县
211323,1984,凌源县
211324,1984,喀喇沁左翼蒙古族自治县
211325,1984,建昌县
211326,1984,北票县
211381,1995,北票市
211382,1995,凌源市
211400,1994,葫芦岛市
211400,1989,锦西市
211402,1989,连山区
211403,1994,龙港区
211404,1989,南票区
211405,1989,葫芦岛区
211421,1989,绥中县
211422,1989,建昌县
211481,1995,兴城市
212100,1980,铁岭地区
212101,1980,铁岭市
212102,1981,铁法市
212121,1980,铁岭县
212122,1980,开原县
212123,1980,西丰县
212124,1980,昌图县
212125,1980,康平县
212126,1980,法库县
212200,1980,朝阳地区
212201,1980,朝阳市
212221,1980,朝阳县
212222,1980,建平县
212223,1980,凌源县
212224,1980,喀喇沁左翼蒙古族自治县
212225,1980,建昌县
212226,1980,北票县
219001,1986,瓦房店市
219002,1986,海城市
219003,1986,锦西市
219004,1986,兴城市
219005,1986,铁法市
219006,1986,北票市
219007,1988,开原市
219008,1991,普兰店市
219009,1991,凌源市
219010,1992,庄河市
219011,1992,大石桥市
219012,1992,盖州市
219013,1993,新民市
219014,1993,东港市
219015,1993,凌海市
219016,1994,凤城市
220000,1980,吉林省
220100,1980,长春市
220102,1980,南关区
220103,1980,宽城区
220104,1980,朝阳区
220105,1980,二道河子区
220105,1995,二道区
220106,1995,绿园区
220111,1980,郊区
220112,1995,双阳区
220113,2014,九台区
220121,1980,榆树县
220122,1980,农安县
220123,1980,九台县
220124,1980,德惠县
220125,1980,双阳县
220181,1995,九台市
220182,1995,榆树市
220183,1995,德惠市
220200,1980,吉林市
220202,1980,昌邑区
220203,1980,龙潭区
220204,1980,船营区
220211,1992,丰满区
220211,1980,郊区
220221,1980,永吉县
220222,1980,舒兰县
220223,1980,磐石县
220224,1980,蛟河县
220225,1980,桦甸县
220281,2003,桦甸市
220281,1995,蛟河市
220282,1995,桦甸市
220282,2003,蛟河市
220283,1995,舒兰市
220284,1995,磐石市
220300,1983,四平市
220301,1983,铁西区
220302,1983,铁东区
220302,1984,铁西区
220303,1984,铁东区
220319,1985,公主岭市
220321,1983,怀德县
220322,1983,梨树县
220323,1988,伊通满族自治县
220323,1983,伊通县
220324,1983,双辽县
220381,1995,公主岭市
220382,1996,双辽市
220400,1983,辽源市
220401,1983,龙山区
220402,1984,龙山区
220402,1983,西安区
220403,1984,西安区
220421,1983,东丰县
220422,1983,东辽县
220500,1985,通化市
220502,1986,东昌区
220503,1986,二道江区
220519,1985,梅河口市
220521,1985,通化县
220522,1985,集安县
220523,1985,辉南县
220524,1985,柳河县
220581,1995,梅河口市
220582,1995,集安市
220600,1994,白山市
220600,1985,浑江市
220602,1986,八道江区
220602,2010,浑江区
220603,1986,三岔子区
220604,1986,临江区
220605,2006,江源区
220621,1985,抚松县
220622,1985,靖宇县
220623,1985,长白朝鲜族自治县
220624,1992,临江县
220625,1995,江源县
220681,1995,临江市
220700,1992,松原市
220702,1992,扶余区
220702,1995,宁江区
220721,1992,前郭尔罗斯蒙古族自治县
220722,1992,长岭县
220723,1992,乾安县
220724,1995,扶余县
220781,2013,扶余市
220800,1993,白城市
220802,1993,洮北区
220821,1993,镇赉县
220822,1993,通榆县
220881,1995,洮南市
220882,1995,大安市
222100,1980,四平地区
222101,1980,四平市
222102,1980,辽源市
222121,1980,怀德县
222122,1980,梨树县
222123,1980,伊通县
222124,1980,东丰县
222125,1980,双辽县
222200,1980,通化地区
222201,1980,通化市
222202,1980,浑江市
222221,1980,海龙县
222222,1980,通化县
222223,1980,柳河县
222224,1980,辉南县
222225,1980,集安县
222226,1980,抚松县
222227,1980,靖宇县
222228,1980,长白朝鲜族自治县
222300,1980,白城地区
222301,1980,白城市
222302,1987,洮南市
222303,1987,扶余市
222304,1988,大安市
222321,1980,扶余县
222322,1980,洮安县
222323,1980,长岭县
222324,1980,前郭尔罗斯蒙古族自治县
222325,1980,大安县
222326,1980,镇赉县
222327,1980,通榆县
222328,1980,乾安县
222400,1980,延边朝鲜族自治州
222401,1980,延吉市
222402,1980,图们市
222403,1985,敦化市
222404,1988,珲春市
222405,1988,龙井市
222406,1993,和龙市
222421,1984,龙井县
222421,1980,延吉县
222422,1980,敦化县
222423,1980,和龙县
222424,1980,汪清县
222425,1980,珲春县
222426,1980,安图县
222427,1983,龙井县
222500,1982,德惠地区
222521,1982,榆树县
222522,1982,农安县
222523,1982,九台县
222524,1982,德惠县
222525,1982,双阳县
222600,1982,永吉地区
222621,1982,永吉县
222622,1982,舒兰县
222623,1982,磐石县
222624,1982,蛟河县
222625,1982,桦甸县
229001,1988,公主岭市
229002,1988,梅河口市
229003,1988,集安市
229004,1988,桦甸市
229005,1988,九台市
229006,1989,蛟河市
229007,1990,榆树市
229008,1992,舒兰市
229009,1993,大安市
229010,1993,洮南市
229011,1993,临江市
229012,1994,德惠市
230000,1980,黑龙江省
230100,1980,哈尔滨市
230102,1980,道里区
230103,1980,南岗区
230104,1980,道外区
230105,1980,太平区
230106,1980,香坊区
230107,1980,动力区
230108,1980,平房区
230109,2004,松北区
230110,2004,香坊区
230111,2004,呼兰区
230112,2006,阿城区
230113,2014,双城区
230121,1983,阿城县
230121,1984,呼兰县
230122,1984,阿城县
230122,1983,呼兰县
230123,1991,依兰县
230124,1991,方正县
230125,1991,宾县
230126,1996,巴彦县
230127,1996,木兰县
230128,1996,通河县
230129,1996,延寿县
230181,1995,阿城市
230182,1996,双城市
230183,1996,尚志市
230184,1996,五常市
230200,1980,齐齐哈尔市
230202,1980,龙沙区
230203,1980,建华区
230204,1980,铁锋区
230205,1980,昂昂溪区
230206,1980,富拉尔基区
230207,1980,华安区
230207,1984,碾子山区
230208,1988,梅里斯达斡尔族区
230208,1980,梅里斯区
230221,1984,龙江县
230222,1984,讷河县
230223,1984,依安县
230224,1984,泰来县
230225,1984,甘南县
230226,1984,杜尔伯特蒙古族自治县
230227,1984,富裕县
230228,1984,林甸县
230229,1984,克山县
230230,1984,克东县
230231,1984,拜泉县
230281,1995,讷河市
230300,1980,鸡西市
230302,1980,鸡冠区
230303,1980,恒山区
230304,1980,滴道区
230305,1980,梨树区
230306,1980,城子河区
230307,1980,麻山区
230321,1983,鸡东县
230322,1993,虎林县
230381,1996,虎林市
230382,1995,密山市
230400,1980,大庆市
230400,1982,鹤岗市
230402,1980,萨尔图区
230402,1982,向阳区
230403,1982,工农区
230403,1980,龙凤区
230404,1982,南山区
230404,1980,让胡路区
230405,1980,红岗区
230405,1982,兴安区
230406,1980,大同区
230406,1982,东山区
230407,1982,兴山区
230421,1987,萝北县
230422,1987,绥滨县
230500,1980,鹤岗市
230500,1982,双鸭山市
230502,1982,尖山区
230502,1980,向阳区
230503,1980,工农区
230503,1982,岭东区
230504,1982,岭西区
230504,1980,南山区
230505,1982,四方台区
230505,1980,兴安区
230506,1982,宝山区
230506,1980,东山区
230507,1980,兴山区
230521,1987,集贤县
230522,1991,友谊县
230523,1991,宝清县
230524,1993,饶河县
230600,1982,大庆市
230600,1980,双鸭山市
230602,1980,尖山区
230602,1982,萨尔图区
230603,1980,岭东区
230603,1982,龙凤区
230604,1980,岭西区
230604,1982,让胡路区
230605,1982,红岗区
230605,1980,四方台区
230606,1980,宝山区
230606,1982,大同区
230621,1992,肇州县
230622,1992,肇源县
230623,1992,林甸县
230624,1992,杜尔伯特蒙古族自治县
230700,1980,伊春市
230702,1980,伊春区
230703,1980,南岔区
230704,1980,友好区
230705,1980,西林区
230706,1980,翠峦区
230707,1980,新青区
230708,1980,美溪区
230709,1980,大丰区
230709,1984,金山屯区
230710,1980,五营区
230711,1984,乌马河区
230711,1980,乌敏河区
230712,1980,东风区
230712,1984,汤旺河区
230713,1980,带岭区
230714,1980,乌伊岭区
230715,1980,红星区
230716,1980,上甘岭区
230721,1980,铁力县
230722,1980,嘉荫县
230781,1995,铁力市
230800,1983,佳木斯市
230802,1983,永红区
230803,1983,向阳区
230804,1983,前进区
230805,1983,东风区
230811,1983,郊区
230821,1984,富锦县
230822,1984,桦南县
230823,1984,依兰县
230824,1984,友谊县
230825,1984,集贤县
230826,1984,桦川县
230827,1984,宝清县
230828,1984,汤原县
230829,1984,绥滨县
230830,1984,萝北县
230831,1984,同江县
230832,1984,饶河县
230833,1984,抚远县
230881,1995,同江市
230882,1995,富锦市
230883,2016,抚远市
230900,1983,七台河市
230902,1984,新兴区
230903,1984,桃山区
230904,1984,茄子河区
230921,1983,勃利县
231000,1983,牡丹江市
231002,1983,东安区
231003,1984,阳明区
231004,1984,爱民区
231005,1983,西安区
231006,1983,爱民区
231007,1983,阳明区
231011,1983,郊区
231020,1984,绥芬河市
231021,1983,宁安县
231022,1983,海林县
231023,1983,穆棱县
231024,1983,东宁县
231025,1983,林口县
231026,1983,密山县
231027,1983,虎林县
231081,1995,绥芬河市
231083,1995,海林市
231084,1995,宁安市
231085,1995,穆棱市
231086,2015,东宁市
231100,1993,黑河市
231101,1983,绥芬河市
231102,1993,爱辉区
231121,1993,嫩江县
231122,1993,德都县
231123,1993,逊克县
231124,1993,孙吴县
231181,1995,北安市
231182,1995,五大连池市
231200,1999,绥化市
231202,1999,北林区
231221,1999,望奎县
231222,1999,兰西县
231223,1999,青冈县
231224,1999,庆安县
231225,1999,明水县
231226,1999,绥棱县
231281,1999,安达市
231282,1999,肇东市
231283,1999,海伦市
232100,1982,松花江地区
232100,1980,绥化地区
232101,1988,双城市
232102,1988,尚志市
232103,1993,五常市
232121,1982,阿城县
232121,1980,海伦县
232122,1982,宾县
232122,1980,肇东县
232123,1982,呼兰县
232123,1980,绥化县
232124,1980,安达县
232124,1982,双城县
232125,1980,望奎县
232125,1982,五常县
232126,1982,巴彦县
232126,1980,兰西县
232127,1982,木兰县
232127,1980,青冈县
232128,1982,通河县
232128,1980,肇源县
232129,1982,尚志县
232129,1980,肇州县
232130,1982,方正县
232130,1980,庆安县
232131,1980,明水县
232131,1982,延寿县
232132,1980,绥棱县
232200,1982,嫩江地区
232200,1980,松花江地区
232221,1982,龙江县
232221,1980,五常县
232222,1982,讷河县
232222,1980,双城县
232223,1980,巴彦县
232223,1982,依安县
232224,1980,呼兰县
232224,1982,泰来县
232225,1980,宾县
232225,1982,甘南县
232226,1980,阿城县
232226,1982,杜尔伯特蒙古族自治县
232227,1982,富裕县
232227,1980,尚志县
232228,1982,林甸县
232228,1980,木兰县
232229,1982,克山县
232229,1980,延寿县
232230,1982,克东县
232230,1980,通河县
232231,1982,拜泉县
232231,1980,方正县
232300,1980,嫩江地区
232300,1982,绥化地区
232301,1982,绥化市
232302,1984,安达市
232303,1986,肇东市
232304,1989,海伦市
232321,1982,海伦县
232321,1980,讷河县
232322,1980,拜泉县
232322,1982,肇东县
232323,1980,龙江县
232324,1982,望奎县
232324,1980,依安县
232325,1980,克山县
232325,1982,兰西县
232326,1980,甘南县
232326,1982,青冈县
232327,1982,安达县
232327,1980,泰来县
232328,1980,克东县
232328,1982,肇源县
232329,1980,富裕县
232329,1982,肇州县
232330,1980,林甸县
232330,1982,庆安县
232331,1980,杜尔伯特蒙古族自治县
232331,1982,明水县
232332,1982,绥棱县
232400,1980,合江地区
232401,1980,佳木斯市
232402,1980,七台河市
232403,1980,永红区
232404,1980,向阳区
232405,1980,前进区
232406,1980,东风区
232411,1980,郊区
232421,1982,富锦县
232421,1980,桦南县
232422,1982,桦南县
232422,1980,集贤县
232423,1980,宝清县
232423,1982,依兰县
232424,1982,勃利县
232424,1980,富锦县
232425,1982,集贤县
232425,1980,依兰县
232426,1980,勃利县
232426,1982,桦川县
232427,1982,宝清县
232427,1980,汤原县
232428,1980,桦川县
232428,1982,汤原县
232429,1980,萝北县
232429,1982,绥滨县
232430,1982,萝北县
232430,1980,绥滨县
232431,1980,饶河县
232431,1982,同江县
232432,1982,饶河县
232432,1980,同江县
232433,1980,抚远县
232500,1980,牡丹江地区
232501,1980,牡丹江市
232502,1980,东凤区
232502,1982,绥芬河市
232503,1982,东凤区
232503,1980,先锋区
232504,1980,爱民区
232504,1982,先锋区
232505,1982,爱民区
232505,1980,阳明区
232506,1982,阳明区
232511,1980,郊区
232521,1980,海林县
232521,1982,宁安县
232522,1982,海林县
232522,1980,宁安县
232523,1980,林口县
232523,1982,穆棱县
232524,1982,东宁县
232524,1980,密山县
232525,1982,林口县
232525,1980,穆棱县
232526,1980,虎林县
232526,1982,鸡东县
232527,1980,鸡东县
232527,1982,密山县
232528,1980,东宁县
232528,1982,虎林县
232581,1980,绥芬河市
232600,1980,黑河地区
232601,1980,黑河市
232602,1982,北安市
232603,1983,五大连池市
232621,1980,嫩江县
232622,1980,北安县
232622,1982,嫩江县
232623,1980,德都县
232624,1980,爱辉县
232625,1980,逊克县
232626,1980,孙吴县
232627,1982,通北县
232700,1980,大兴安岭地区
232701,2018,漠河市
232721,1980,呼玛县
232722,1981,塔河县
232723,1981,漠河县
239001,1986,绥芬河市
239002,1987,阿城市
239002,1986,镜泊湖市
239003,1987,同江市
239004,1988,富锦市
239005,1988,铁力市
239006,1988,密山市
239007,1992,海林市
239008,1992,讷河市
239009,1993,北安市
239010,1993,五大连池市
